customer_id,purchase_date,purchase_amount,last_purchase_date,interaction_count,CLV
160,2022-07-21,43.6,2023-06-30,47,4926.83
160,2022-11-16,252.17,2023-06-30,6,4926.83
160,2022-10-08,312.06,2023-06-30,30,4926.83
160,2022-10-06,163.91,2023-06-30,26,4926.83
160,2022-08-05,253.72,2023-06-30,16,4926.83
160,2023-05-30,147.17,2023-06-30,14,4926.83
161,2022-07-20,374.06,2024-06-05,36,3164.98
161,2022-10-22,397.33,2024-06-05,40,3164.98
161,2023-11-27,293.47,2024-06-05,30,3164.98
161,2022-10-26,164.79,2024-06-05,17,3164.98
161,2022-07-29,471.0,2024-06-05,4,3164.98
161,2023-03-13,71.29,2024-06-05,40,3164.98
161,2023-08-27,118.1,2024-06-05,49,3164.98
161,2024-05-07,26.72,2024-06-05,20,3164.98
161,2023-08-08,447.32,2024-06-05,27,3164.98
161,2023-07-28,169.23,2024-06-05,12,3164.98
161,2023-07-17,426.88,2024-06-05,30,3164.98
161,2024-01-30,204.79,2024-06-05,40,3164.98
162,2023-03-12,447.61,2024-03-16,18,3910.05
162,2022-11-26,313.72,2024-03-16,49,3910.05
162,2023-04-25,285.58,2024-03-16,32,3910.05
162,2024-03-08,432.15,2024-03-16,15,3910.05
162,2022-09-09,258.34,2024-03-16,41,3910.05
162,2023-11-05,114.94,2024-03-16,29,3910.05
162,2023-04-13,438.66,2024-03-16,24,3910.05
162,2023-04-16,249.74,2024-03-16,48,3910.05
162,2023-08-31,406.55,2024-03-16,50,3910.05
162,2022-07-24,414.13,2024-03-16,23,3910.05
162,2022-09-10,497.16,2024-03-16,33,3910.05
162,2023-06-07,51.47,2024-03-16,47,3910.05
163,2022-08-05,170.55,2024-04-15,39,3682.39
163,2024-02-14,154.28,2024-04-15,36,3682.39
163,2022-09-26,34.52,2024-04-15,25,3682.39
163,2022-07-08,168.89,2024-04-15,39,3682.39
163,2023-12-30,471.92,2024-04-15,4,3682.39
163,2024-03-18,281.27,2024-04-15,14,3682.39
163,2024-01-11,305.99,2024-04-15,15,3682.39
163,2024-02-09,88.3,2024-04-15,35,3682.39
163,2023-09-07,20.85,2024-04-15,34,3682.39
163,2022-08-01,320.01,2024-04-15,49,3682.39
163,2023-03-19,330.24,2024-04-15,3,3682.39
163,2023-02-21,402.16,2024-04-15,24,3682.39
163,2024-03-29,346.7,2024-04-15,45,3682.39
163,2024-04-11,234.15,2024-04-15,16,3682.39
163,2023-04-19,352.56,2024-04-15,30,3682.39
164,2023-01-28,151.07,2023-06-24,34,2296.34
164,2022-08-17,341.77,2023-06-24,16,2296.34
164,2022-12-08,282.39,2023-06-24,43,2296.34
164,2022-10-25,258.17,2023-06-24,50,2296.34
164,2023-02-14,400.09,2023-06-24,41,2296.34
164,2022-07-19,40.71,2023-06-24,40,2296.34
164,2022-09-09,105.49,2023-06-24,16,2296.34
164,2023-02-21,395.24,2023-06-24,22,2296.34
164,2022-10-27,80.42,2023-06-24,13,2296.34
164,2023-03-29,240.99,2023-06-24,0,2296.34
165,2024-02-27,147.85,2024-06-14,38,1068.44
165,2022-10-09,36.15,2024-06-14,39,1068.44
165,2023-09-12,386.18,2024-06-14,23,1068.44
165,2023-10-31,476.24,2024-06-14,19,1068.44
165,2022-11-11,22.02,2024-06-14,13,1068.44
166,2022-06-25,268.41,2024-04-19,19,2064.64
166,2024-01-20,52.65,2024-04-19,41,2064.64
166,2022-08-31,431.55,2024-04-19,10,2064.64
166,2022-10-08,352.84,2024-04-19,20,2064.64
166,2022-10-20,36.6,2024-04-19,17,2064.64
166,2023-04-10,177.38,2024-04-19,27,2064.64
166,2022-07-10,80.01,2024-04-19,8,2064.64
166,2022-09-15,52.68,2024-04-19,43,2064.64
166,2023-04-27,84.19,2024-04-19,46,2064.64
166,2023-01-04,395.9,2024-04-19,34,2064.64
166,2023-02-12,49.23,2024-04-19,34,2064.64
166,2022-12-09,56.18,2024-04-19,4,2064.64
166,2023-07-20,27.02,2024-04-19,27,2064.64
167,2023-06-16,369.28,2024-02-17,28,1290.11
167,2023-07-13,485.51,2024-02-17,8,1290.11
167,2024-02-15,435.32,2024-02-17,27,1290.11
168,2023-07-17,214.91,2024-03-22,7,5758.92
168,2023-02-04,295.14,2024-03-22,24,5758.92
168,2023-07-05,116.69,2024-03-22,36,5758.92
168,2023-03-29,370.12,2024-03-22,41,5758.92
168,2023-11-06,12.53,2024-03-22,22,5758.92
168,2023-04-08,249.23,2024-03-22,19,5758.92
168,2022-10-16,454.69,2024-03-22,5,5758.92
168,2023-05-01,338.14,2024-03-22,49,5758.92
168,2023-09-18,383.51,2024-03-22,0,5758.92
168,2024-03-10,330.44,2024-03-22,12,5758.92
168,2023-06-11,359.84,2024-03-22,5,5758.92
168,2022-12-04,376.79,2024-03-22,20,5758.92
168,2023-08-13,295.25,2024-03-22,45,5758.92
168,2024-03-19,289.05,2024-03-22,35,5758.92
168,2023-03-10,40.13,2024-03-22,9,5758.92
168,2022-11-25,190.36,2024-03-22,4,5758.92
168,2023-09-24,427.82,2024-03-22,22,5758.92
168,2024-01-16,262.77,2024-03-22,17,5758.92
168,2024-01-31,336.77,2024-03-22,33,5758.92
168,2023-01-24,414.74,2024-03-22,49,5758.92
169,2023-01-13,311.99,2023-12-16,30,1285.97
169,2022-12-09,263.44,2023-12-16,15,1285.97
169,2022-10-28,16.14,2023-12-16,3,1285.97
169,2023-05-24,282.37,2023-12-16,22,1285.97
169,2023-10-07,69.79,2023-12-16,3,1285.97
169,2023-07-27,342.24,2023-12-16,27,1285.97
170,2023-06-30,214.4,2023-09-27,34,1591.46
170,2022-07-05,83.9,2023-09-27,11,1591.46
170,2023-03-26,422.2,2023-09-27,3,1591.46
170,2023-07-13,256.26,2023-09-27,14,1591.46
170,2022-08-27,348.21,2023-09-27,27,1591.46
170,2022-09-25,266.49,2023-09-27,47,1591.46
171,2023-06-25,460.13,2023-11-08,26,3227.59
171,2022-07-20,40.83,2023-11-08,24,3227.59
171,2023-02-18,377.23,2023-11-08,27,3227.59
171,2023-06-04,193.23,2023-11-08,11,3227.59
171,2023-08-05,146.71,2023-11-08,19,3227.59
171,2023-03-24,469.85,2023-11-08,21,3227.59
171,2023-09-19,491.86,2023-11-08,14,3227.59
171,2022-10-29,13.87,2023-11-08,49,3227.59
171,2023-07-12,475.75,2023-11-08,11,3227.59
171,2022-12-26,415.98,2023-11-08,13,3227.59
171,2023-06-09,142.15,2023-11-08,48,3227.59
172,2023-03-11,434.53,2023-12-17,50,6101.04
172,2023-05-27,495.94,2023-12-17,44,6101.04
172,2023-01-03,220.77,2023-12-17,2,6101.04
172,2023-10-29,495.16,2023-12-17,31,6101.04
172,2023-08-23,195.81,2023-12-17,42,6101.04
172,2023-01-14,401.15,2023-12-17,20,6101.04
172,2022-12-07,270.16,2023-12-17,24,6101.04
172,2023-08-08,439.76,2023-12-17,33,6101.04
172,2023-05-19,117.05,2023-12-17,20,6101.04
172,2022-11-14,306.54,2023-12-17,19,6101.04
172,2023-07-02,269.08,2023-12-17,50,6101.04
172,2023-02-13,100.66,2023-12-17,6,6101.04
172,2023-06-01,281.77,2023-12-17,17,6101.04
172,2022-11-27,422.93,2023-12-17,37,6101.04
172,2022-11-03,296.91,2023-12-17,47,6101.04
172,2023-11-06,483.27,2023-12-17,47,6101.04
172,2022-12-31,439.94,2023-12-17,47,6101.04
172,2023-05-29,429.61,2023-12-17,41,6101.04
173,2023-07-21,331.14,2023-09-28,1,2299.59
173,2023-07-10,82.83,2023-09-28,47,2299.59
173,2022-10-05,196.59,2023-09-28,6,2299.59
173,2023-05-18,59.01,2023-09-28,50,2299.59
173,2022-07-13,58.73,2023-09-28,48,2299.59
173,2023-03-20,356.01,2023-09-28,35,2299.59
173,2023-05-20,489.82,2023-09-28,18,2299.59
173,2023-01-31,86.54,2023-09-28,33,2299.59
173,2022-07-01,10.49,2023-09-28,15,2299.59
173,2023-05-31,116.32,2023-09-28,2,2299.59
173,2022-08-24,473.94,2023-09-28,44,2299.59
173,2022-11-29,38.17,2023-09-28,50,2299.59
174,2023-06-04,355.32,2024-05-27,2,3498.65
174,2023-09-18,426.83,2024-05-27,39,3498.65
174,2023-10-03,259.71,2024-05-27,6,3498.65
174,2024-03-22,476.87,2024-05-27,28,3498.65
174,2023-11-11,125.44,2024-05-27,48,3498.65
174,2023-09-06,58.92,2024-05-27,3,3498.65
174,2024-05-12,43.93,2024-05-27,2,3498.65
174,2024-02-04,392.08,2024-05-27,6,3498.65
174,2022-10-19,416.52,2024-05-27,9,3498.65
174,2023-08-10,77.62,2024-05-27,23,3498.65
174,2023-08-22,280.55,2024-05-27,20,3498.65
174,2023-08-31,22.74,2024-05-27,27,3498.65
174,2022-08-11,309.92,2024-05-27,47,3498.65
174,2023-08-15,252.2,2024-05-27,37,3498.65
175,2023-06-24,262.07,2023-11-13,22,3488.8
175,2022-08-10,140.63,2023-11-13,44,3488.8
175,2023-06-29,35.49,2023-11-13,30,3488.8
175,2022-08-01,309.63,2023-11-13,40,3488.8
175,2022-08-26,313.73,2023-11-13,25,3488.8
175,2023-08-02,499.04,2023-11-13,15,3488.8
175,2023-05-19,420.63,2023-11-13,18,3488.8
175,2022-10-08,106.17,2023-11-13,1,3488.8
175,2022-07-21,252.4,2023-11-13,23,3488.8
175,2023-04-05,346.49,2023-11-13,5,3488.8
175,2022-09-12,431.96,2023-11-13,7,3488.8
175,2023-01-24,273.65,2023-11-13,24,3488.8
175,2022-06-25,96.91,2023-11-13,18,3488.8
176,2022-08-18,54.27,2023-06-19,2,315.44
176,2023-02-03,261.17,2023-06-19,21,315.44
177,2023-02-13,207.82,2024-05-04,11,5066.5599999999995
177,2023-11-29,333.99,2024-05-04,10,5066.5599999999995
177,2023-10-31,305.14,2024-05-04,20,5066.5599999999995
177,2022-11-11,202.69,2024-05-04,19,5066.5599999999995
177,2024-02-06,15.65,2024-05-04,38,5066.5599999999995
177,2023-09-20,40.4,2024-05-04,40,5066.5599999999995
177,2022-12-29,228.05,2024-05-04,40,5066.5599999999995
177,2022-07-27,322.62,2024-05-04,4,5066.5599999999995
177,2023-08-30,292.39,2024-05-04,6,5066.5599999999995
177,2022-09-17,257.57,2024-05-04,15,5066.5599999999995
177,2023-12-31,426.92,2024-05-04,3,5066.5599999999995
177,2023-11-20,160.9,2024-05-04,36,5066.5599999999995
177,2023-04-17,460.02,2024-05-04,44,5066.5599999999995
177,2024-02-07,433.51,2024-05-04,16,5066.5599999999995
177,2023-04-10,89.07,2024-05-04,15,5066.5599999999995
177,2022-09-22,110.18,2024-05-04,25,5066.5599999999995
177,2022-08-06,37.38,2024-05-04,42,5066.5599999999995
177,2023-08-04,223.05,2024-05-04,33,5066.5599999999995
177,2022-09-14,494.12,2024-05-04,28,5066.5599999999995
177,2023-10-29,425.09,2024-05-04,46,5066.5599999999995
178,2023-12-17,373.11,2024-02-27,20,373.11
179,2023-08-29,333.12,2024-02-10,36,3224.08
179,2023-08-02,59.79,2024-02-10,32,3224.08
179,2022-10-28,180.29,2024-02-10,30,3224.08
179,2023-04-21,445.84,2024-02-10,0,3224.08
179,2023-05-24,389.47,2024-02-10,2,3224.08
179,2023-01-08,57.11,2024-02-10,49,3224.08
179,2022-09-03,287.01,2024-02-10,12,3224.08
179,2023-04-05,76.43,2024-02-10,50,3224.08
179,2024-01-28,395.49,2024-02-10,19,3224.08
179,2023-09-09,79.93,2024-02-10,40,3224.08
179,2023-04-03,411.08,2024-02-10,5,3224.08
179,2022-12-11,452.37,2024-02-10,4,3224.08
179,2023-08-08,56.15,2024-02-10,32,3224.08
180,2022-09-21,177.89,2024-01-29,11,4151.28
180,2023-10-06,373.25,2024-01-29,13,4151.28
180,2022-10-09,262.58,2024-01-29,36,4151.28
180,2023-07-24,109.01,2024-01-29,11,4151.28
180,2023-08-11,345.94,2024-01-29,9,4151.28
180,2023-07-06,299.42,2024-01-29,11,4151.28
180,2022-11-14,253.91,2024-01-29,40,4151.28
180,2022-09-30,334.07,2024-01-29,26,4151.28
180,2022-07-05,317.19,2024-01-29,32,4151.28
180,2022-12-24,328.36,2024-01-29,8,4151.28
180,2023-10-24,243.91,2024-01-29,40,4151.28
180,2023-09-21,142.6,2024-01-29,9,4151.28
180,2023-11-23,235.84,2024-01-29,12,4151.28
180,2023-10-04,207.16,2024-01-29,41,4151.28
180,2023-05-14,65.36,2024-01-29,21,4151.28
180,2023-04-04,252.07,2024-01-29,7,4151.28
180,2023-06-27,202.72,2024-01-29,3,4151.28
181,2023-10-10,303.4,2023-12-10,48,3327.7799999999997
181,2022-09-04,476.83,2023-12-10,48,3327.7799999999997
181,2022-09-06,67.02,2023-12-10,6,3327.7799999999997
181,2023-08-02,47.93,2023-12-10,32,3327.7799999999997
181,2022-08-18,448.34,2023-12-10,38,3327.7799999999997
181,2023-01-07,447.89,2023-12-10,47,3327.7799999999997
181,2022-07-20,280.67,2023-12-10,24,3327.7799999999997
181,2023-07-17,455.24,2023-12-10,1,3327.7799999999997
181,2023-05-28,139.34,2023-12-10,27,3327.7799999999997
181,2023-04-17,187.47,2023-12-10,30,3327.7799999999997
181,2023-07-21,363.38,2023-12-10,47,3327.7799999999997
181,2023-02-28,110.27,2023-12-10,10,3327.7799999999997
182,2022-08-13,219.83,2023-06-25,45,219.83
183,2023-01-06,162.83,2023-12-12,19,1653.94
183,2023-10-06,98.53,2023-12-12,49,1653.94
183,2022-11-09,461.45,2023-12-12,35,1653.94
183,2023-10-18,363.19,2023-12-12,35,1653.94
183,2022-07-20,372.91,2023-12-12,30,1653.94
183,2022-08-16,85.15,2023-12-12,45,1653.94
183,2022-10-05,109.88,2023-12-12,41,1653.94
184,2022-07-07,241.62,2023-08-14,14,1424.07
184,2023-01-27,189.15,2023-08-14,29,1424.07
184,2023-01-01,46.53,2023-08-14,43,1424.07
184,2022-06-27,494.06,2023-08-14,37,1424.07
184,2023-03-06,190.11,2023-08-14,19,1424.07
184,2022-06-26,47.36,2023-08-14,41,1424.07
184,2023-05-25,96.65,2023-08-14,42,1424.07
184,2022-11-05,118.59,2023-08-14,5,1424.07
185,2022-08-14,352.69,2023-07-05,43,352.69
186,2022-12-11,299.43,2024-03-24,12,1865.22
186,2024-03-02,476.21,2024-03-24,10,1865.22
186,2023-12-26,211.77,2024-03-24,26,1865.22
186,2023-07-25,204.16,2024-03-24,36,1865.22
186,2022-11-30,172.06,2024-03-24,20,1865.22
186,2022-07-25,254.5,2024-03-24,37,1865.22
186,2022-08-15,65.3,2024-03-24,31,1865.22
186,2023-10-16,10.16,2024-03-24,33,1865.22
186,2022-08-07,171.63,2024-03-24,16,1865.22
187,2023-04-20,370.79,2023-06-28,20,797.53
187,2023-01-27,426.74,2023-06-28,22,797.53
188,2023-03-08,184.05,2024-05-31,40,2650.29
188,2023-04-02,171.46,2024-05-31,2,2650.29
188,2023-01-06,21.15,2024-05-31,21,2650.29
188,2024-04-06,234.57,2024-05-31,18,2650.29
188,2023-12-15,476.0,2024-05-31,20,2650.29
188,2023-04-04,460.84,2024-05-31,19,2650.29
188,2023-01-21,401.82,2024-05-31,37,2650.29
188,2023-07-02,208.17,2024-05-31,38,2650.29
188,2023-10-02,492.23,2024-05-31,32,2650.29
189,2023-06-11,114.15,2024-03-24,47,4478.97
189,2022-08-25,187.59,2024-03-24,22,4478.97
189,2023-01-04,50.74,2024-03-24,14,4478.97
189,2023-11-20,27.78,2024-03-24,20,4478.97
189,2024-01-22,309.29,2024-03-24,42,4478.97
189,2023-08-05,200.99,2024-03-24,16,4478.97
189,2022-09-30,376.07,2024-03-24,10,4478.97
189,2022-11-14,324.96,2024-03-24,28,4478.97
189,2023-08-08,386.79,2024-03-24,14,4478.97
189,2023-10-13,53.06,2024-03-24,31,4478.97
189,2023-01-28,193.39,2024-03-24,47,4478.97
189,2023-07-13,478.53,2024-03-24,16,4478.97
189,2023-12-02,167.69,2024-03-24,13,4478.97
189,2022-09-20,429.33,2024-03-24,9,4478.97
189,2022-10-13,370.78,2024-03-24,12,4478.97
189,2023-05-25,232.06,2024-03-24,5,4478.97
189,2023-06-08,89.49,2024-03-24,41,4478.97
189,2022-11-10,486.28,2024-03-24,7,4478.97
190,2024-02-19,150.22,2024-03-30,6,860.0799999999999
190,2022-07-31,247.79,2024-03-30,22,860.0799999999999
190,2023-01-27,174.97,2024-03-30,37,860.0799999999999
190,2023-10-04,60.85,2024-03-30,42,860.0799999999999
190,2023-07-30,226.25,2024-03-30,21,860.0799999999999
191,2023-09-01,496.65,2024-01-02,6,4571.32
191,2023-06-24,447.12,2024-01-02,28,4571.32
191,2022-06-25,472.31,2024-01-02,30,4571.32
191,2023-09-06,299.87,2024-01-02,43,4571.32
191,2023-10-24,169.43,2024-01-02,0,4571.32
191,2022-12-07,403.52,2024-01-02,38,4571.32
191,2023-12-05,324.69,2024-01-02,4,4571.32
191,2023-10-27,138.07,2024-01-02,41,4571.32
191,2023-01-02,172.44,2024-01-02,6,4571.32
191,2023-07-17,363.91,2024-01-02,36,4571.32
191,2023-09-30,486.87,2024-01-02,4,4571.32
191,2023-07-30,469.37,2024-01-02,5,4571.32
191,2022-08-20,327.07,2024-01-02,48,4571.32
192,2022-08-09,475.84,2024-01-19,0,4721.77
192,2023-07-25,358.63,2024-01-19,7,4721.77
192,2023-08-05,412.94,2024-01-19,13,4721.77
192,2022-07-21,266.46,2024-01-19,6,4721.77
192,2023-11-01,340.29,2024-01-19,18,4721.77
192,2023-03-24,30.21,2024-01-19,39,4721.77
192,2022-11-25,110.23,2024-01-19,24,4721.77
192,2022-10-15,254.87,2024-01-19,20,4721.77
192,2022-10-23,348.42,2024-01-19,29,4721.77
192,2023-04-01,117.46,2024-01-19,17,4721.77
192,2023-05-02,435.55,2024-01-19,1,4721.77
192,2023-08-25,352.14,2024-01-19,12,4721.77
192,2022-09-02,380.62,2024-01-19,17,4721.77
192,2023-07-01,352.04,2024-01-19,9,4721.77
192,2022-11-12,486.07,2024-01-19,27,4721.77
193,2023-06-12,50.39,2024-06-04,27,379.21999999999997
193,2024-02-02,328.83,2024-06-04,3,379.21999999999997
194,2023-08-19,221.41,2023-10-29,13,221.41
195,2023-02-07,353.64,2023-10-25,38,3228.81
195,2022-12-21,372.48,2023-10-25,19,3228.81
195,2023-10-14,182.39,2023-10-25,50,3228.81
195,2022-11-01,479.44,2023-10-25,48,3228.81
195,2023-05-06,63.6,2023-10-25,41,3228.81
195,2022-11-19,128.64,2023-10-25,7,3228.81
195,2022-08-29,165.09,2023-10-25,2,3228.81
195,2022-09-22,164.42,2023-10-25,46,3228.81
195,2022-12-14,387.22,2023-10-25,24,3228.81
195,2023-02-23,288.28,2023-10-25,47,3228.81
195,2023-09-02,353.87,2023-10-25,34,3228.81
195,2023-05-24,153.55,2023-10-25,32,3228.81
195,2023-04-15,106.99,2023-10-25,19,3228.81
195,2022-06-21,29.2,2023-10-25,16,3228.81
196,2023-03-29,437.65,2024-04-27,12,3003.06
196,2023-12-10,53.02,2024-04-27,15,3003.06
196,2022-09-18,267.48,2024-04-27,37,3003.06
196,2023-08-20,361.58,2024-04-27,4,3003.06
196,2022-12-08,87.68,2024-04-27,19,3003.06
196,2023-09-21,283.1,2024-04-27,32,3003.06
196,2022-07-12,272.0,2024-04-27,6,3003.06
196,2024-02-02,92.03,2024-04-27,4,3003.06
196,2023-10-24,75.79,2024-04-27,20,3003.06
196,2023-03-29,61.5,2024-04-27,36,3003.06
196,2023-10-14,406.11,2024-04-27,19,3003.06
196,2023-12-01,142.13,2024-04-27,28,3003.06
196,2022-08-24,462.99,2024-04-27,16,3003.06
197,2023-08-17,335.65,2023-10-02,42,1777.51
197,2022-07-14,269.06,2023-10-02,7,1777.51
197,2023-01-14,388.24,2023-10-02,46,1777.51
197,2022-09-15,454.38,2023-10-02,38,1777.51
197,2023-07-04,330.18,2023-10-02,15,1777.51
198,2023-12-20,250.78,2024-01-17,22,2662.61
198,2022-07-08,371.34,2024-01-17,33,2662.61
198,2023-03-24,306.04,2024-01-17,1,2662.61
198,2023-04-18,439.11,2024-01-17,10,2662.61
198,2022-11-26,157.45,2024-01-17,45,2662.61
198,2022-08-15,144.27,2024-01-17,48,2662.61
198,2022-11-15,93.65,2024-01-17,11,2662.61
198,2022-11-03,185.58,2024-01-17,50,2662.61
198,2023-06-18,212.98,2024-01-17,34,2662.61
198,2023-08-15,251.41,2024-01-17,45,2662.61
198,2022-07-01,106.57,2024-01-17,36,2662.61
198,2022-11-11,143.43,2024-01-17,39,2662.61
199,2022-11-22,141.61,2023-08-28,4,3676.22
199,2023-07-27,219.03,2023-08-28,20,3676.22
199,2022-10-02,101.96,2023-08-28,12,3676.22
199,2023-07-06,384.84,2023-08-28,35,3676.22
199,2022-06-23,301.3,2023-08-28,40,3676.22
199,2022-11-07,251.92,2023-08-28,4,3676.22
199,2022-08-24,308.5,2023-08-28,35,3676.22
199,2023-01-28,477.38,2023-08-28,16,3676.22
199,2022-08-17,141.54,2023-08-28,34,3676.22
199,2022-08-20,327.28,2023-08-28,27,3676.22
199,2023-05-16,169.69,2023-08-28,50,3676.22
199,2023-02-19,479.66,2023-08-28,20,3676.22
199,2023-06-03,67.02,2023-08-28,24,3676.22
199,2023-03-15,304.49,2023-08-28,49,3676.22
200,2023-08-20,463.65,2024-01-17,4,4246.63
200,2023-12-08,422.7,2024-01-17,48,4246.63
200,2023-12-14,280.37,2024-01-17,49,4246.63
200,2022-08-28,483.83,2024-01-17,9,4246.63
200,2022-09-19,118.65,2024-01-17,45,4246.63
200,2023-06-15,319.86,2024-01-17,50,4246.63
200,2023-09-17,259.68,2024-01-17,34,4246.63
200,2023-02-17,465.91,2024-01-17,31,4246.63
200,2023-07-09,61.49,2024-01-17,9,4246.63
200,2023-10-18,60.05,2024-01-17,35,4246.63
200,2022-07-30,497.47,2024-01-17,35,4246.63
200,2023-08-13,287.62,2024-01-17,7,4246.63
200,2022-09-20,178.52,2024-01-17,49,4246.63
200,2023-04-24,334.6,2024-01-17,23,4246.63
200,2022-12-18,12.23,2024-01-17,36,4246.63
201,2023-08-04,79.02,2024-03-08,41,1391.2
201,2022-09-14,94.45,2024-03-08,28,1391.2
201,2023-10-13,470.76,2024-03-08,4,1391.2
201,2023-03-20,26.53,2024-03-08,18,1391.2
201,2022-10-24,45.93,2024-03-08,49,1391.2
201,2024-01-22,373.65,2024-03-08,22,1391.2
201,2022-09-05,300.86,2024-03-08,1,1391.2
202,2023-10-18,344.52,2024-06-15,11,2807.28
202,2024-05-12,20.8,2024-06-15,42,2807.28
202,2024-04-19,246.19,2024-06-15,3,2807.28
202,2023-12-18,79.08,2024-06-15,46,2807.28
202,2022-09-10,416.5,2024-06-15,33,2807.28
202,2023-03-14,322.99,2024-06-15,46,2807.28
202,2022-08-25,35.53,2024-06-15,22,2807.28
202,2023-07-17,234.58,2024-06-15,33,2807.28
202,2022-08-03,232.46,2024-06-15,34,2807.28
202,2024-01-06,324.73,2024-06-15,30,2807.28
202,2023-01-01,17.64,2024-06-15,35,2807.28
202,2023-09-06,89.98,2024-06-15,14,2807.28
202,2023-08-03,248.88,2024-06-15,7,2807.28
202,2022-09-06,193.4,2024-06-15,19,2807.28
203,2023-08-10,449.87,2023-09-24,32,3950.61
203,2022-10-03,355.97,2023-09-24,16,3950.61
203,2022-08-13,191.68,2023-09-24,14,3950.61
203,2023-05-05,173.49,2023-09-24,21,3950.61
203,2023-07-10,294.29,2023-09-24,6,3950.61
203,2023-07-01,460.93,2023-09-24,8,3950.61
203,2023-08-20,318.73,2023-09-24,24,3950.61
203,2023-04-05,216.53,2023-09-24,49,3950.61
203,2022-07-09,288.44,2023-09-24,9,3950.61
203,2023-09-18,118.7,2023-09-24,19,3950.61
203,2022-08-28,453.67,2023-09-24,21,3950.61
203,2022-10-15,115.65,2023-09-24,22,3950.61
203,2023-03-14,190.73,2023-09-24,0,3950.61
203,2022-07-14,321.93,2023-09-24,39,3950.61
204,2022-08-14,287.51,2023-08-21,31,4114.35
204,2023-08-15,295.39,2023-08-21,2,4114.35
204,2023-02-08,372.28,2023-08-21,34,4114.35
204,2022-06-28,293.7,2023-08-21,27,4114.35
204,2023-03-15,257.52,2023-08-21,21,4114.35
204,2023-04-24,240.03,2023-08-21,11,4114.35
204,2023-05-31,409.38,2023-08-21,26,4114.35
204,2023-08-19,187.76,2023-08-21,34,4114.35
204,2023-01-16,348.14,2023-08-21,41,4114.35
204,2023-01-28,263.19,2023-08-21,26,4114.35
204,2023-05-23,84.96,2023-08-21,31,4114.35
204,2023-04-16,286.36,2023-08-21,7,4114.35
204,2023-02-14,306.43,2023-08-21,11,4114.35
204,2023-02-11,481.7,2023-08-21,13,4114.35
205,2022-10-11,427.53,2024-03-15,23,3329.52
205,2024-02-08,283.7,2024-03-15,5,3329.52
205,2023-11-24,303.24,2024-03-15,37,3329.52
205,2023-05-22,474.76,2024-03-15,8,3329.52
205,2023-12-01,380.97,2024-03-15,27,3329.52
205,2023-09-29,113.06,2024-03-15,40,3329.52
205,2023-06-04,100.79,2024-03-15,18,3329.52
205,2023-03-28,424.62,2024-03-15,5,3329.52
205,2022-10-06,258.41,2024-03-15,12,3329.52
205,2023-01-13,389.43,2024-03-15,1,3329.52
205,2022-07-24,173.01,2024-03-15,9,3329.52
206,2023-02-21,175.76,2024-06-04,43,751.7
206,2023-03-25,338.44,2024-06-04,50,751.7
206,2024-04-26,237.5,2024-06-04,12,751.7
207,2023-02-12,51.32,2023-07-26,33,2005.78
207,2023-07-01,40.63,2023-07-26,27,2005.78
207,2023-03-15,339.85,2023-07-26,22,2005.78
207,2022-06-22,128.35,2023-07-26,18,2005.78
207,2023-06-17,480.39,2023-07-26,20,2005.78
207,2022-07-31,234.7,2023-07-26,28,2005.78
207,2023-01-30,144.96,2023-07-26,20,2005.78
207,2022-12-26,237.15,2023-07-26,1,2005.78
207,2022-10-13,171.24,2023-07-26,13,2005.78
207,2023-04-23,177.19,2023-07-26,3,2005.78
208,2024-01-25,161.82,2024-05-18,20,2187.44
208,2023-01-16,354.33,2024-05-18,49,2187.44
208,2023-01-11,208.32,2024-05-18,0,2187.44
208,2023-05-12,168.0,2024-05-18,33,2187.44
208,2024-04-18,365.16,2024-05-18,4,2187.44
